"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"City. Corner. Block. Inspired. @reebokclassics http://t.co/gDjWSrNpe3",FALSE,3136,NA,2014-12-10 05:00:07,FALSE,NA,"542544264056418304",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kendricklamar",2678,FALSE,FALSE,NA,NA
"Didn't we say LOVE yourself? They don't LOVE u. The world don't LOVE u. Worldly things don't LOVE u. The master will serve justice.",FALSE,23189,NA,2014-11-25 19:16:54,FALSE,NA,"537324064419745792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kendricklamar",27178,FALSE,FALSE,NA,NA
"The Original Billy Hoyle, SNL. http://t.co/TXumEyqoT6",FALSE,5314,NA,2014-11-15 15:10:51,FALSE,NA,"533638266243645442",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kendricklamar",1953,FALSE,FALSE,NA,NA
"lock ya body but can't trap ya mind http://t.co/K47TOHPQvt",FALSE,4609,NA,2014-11-04 17:00:20,FALSE,NA,"529679549793984512",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kendricklamar",4995,FALSE,FALSE,NA,NA
"Yog. Big Slocum. J Dubb. Whoo Kid. Maniac. Bad News. Gmack. TuTu. Tev. Ducky. Uncle Perry. Joker. Tick. Jman1. Jman2.",FALSE,1700,NA,2014-11-04 16:52:50,FALSE,NA,"529677662210387969",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kendricklamar",1147,FALSE,FALSE,NA,NA
"2 year anniversary. To all who believed. Thank you. http://t.co/xP52iVVn5f",FALSE,7914,NA,2014-10-22 20:10:04,FALSE,NA,"525016256299425792",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kendricklamar",5558,FALSE,FALSE,NA,NA
"#i (LYRIC VIDEO) http://t.co/YHnL9ryjBu",FALSE,2148,NA,2014-10-10 23:18:10,FALSE,NA,"520714939963437056",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kendricklamar",1661,FALSE,FALSE,NA,NA
"listen. https://t.co/nHD4tvsf6R",FALSE,1165,NA,2014-10-07 22:37:11,FALSE,NA,"519617461872640000",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kendricklamar",705,FALSE,FALSE,NA,NA
"#i • http://t.co/I5rmiHsIWq http://t.co/YdfqwyVlRB",FALSE,5769,NA,2014-10-03 02:31:48,FALSE,NA,"517864567087460353",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kendricklamar",3629,FALSE,FALSE,NA,NA
"i http://t.co/aiQSCvLZUi",FALSE,6505,NA,2014-09-17 16:55:13,FALSE,NA,"512283645965373440",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kendricklamar",8701,FALSE,FALSE,NA,NA
"@Cosmopolitan_LV http://t.co/hYxZLyd6yJ",FALSE,200,"Cosmopolitan_LV",2014-09-07 00:29:24,FALSE,NA,"508411679416123393","138526099","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kendricklamar",74,FALSE,FALSE,NA,NA
"ASCAP. I appreciate it.",FALSE,2350,NA,2014-06-27 20:33:17,FALSE,NA,"482622720308305921",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kendricklamar",1098,FALSE,FALSE,NA,NA
"Y'all let Ronald Isley slide out this mufuckin press room without my pic??? I'm Hott about that!!!",FALSE,575,NA,2013-06-29 00:28:10,FALSE,NA,"350772647203831809",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kendricklamar",634,FALSE,FALSE,NA,NA
"THANK YOU ASCAP.",FALSE,710,NA,2013-06-28 05:15:26,FALSE,NA,"350482551237914624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kendricklamar",689,FALSE,FALSE,NA,NA
"Me &amp; @2teez. The Hub &amp; The Dubb..LA skate Life #80'sParty #RunThat http://t.co/jZtsg7HlaR",FALSE,1941,NA,2013-06-18 05:43:29,FALSE,NA,"346865731213881345",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","kendricklamar",789,FALSE,FALSE,NA,NA
"Thankyou.",FALSE,2149,NA,2013-06-17 18:49:40,FALSE,NA,"346701191339712513",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kendricklamar",3298,FALSE,FALSE,NA,NA
"Houston 2night",FALSE,1250,NA,2013-06-11 20:28:12,FALSE,NA,"344551663769620481",NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","kendricklamar",1649,FALSE,FALSE,NA,NA
"@OnlyHipHopFacts naw, that was the actual homie from back then. All of them. Y'all gotta dig more or they go look at y'all Krazy.",FALSE,216,"OnlyHipHopFacts",2013-06-10 04:20:14,FALSE,NA,"343945677916745728","834095274","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","kendricklamar",188,FALSE,FALSE,NA,NA
"Hahahahahahahahaha https://t.co/W7MqQmhgMu",FALSE,16287,NA,2013-06-09 00:51:02,FALSE,NA,"343530644967669760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kendricklamar",19694,FALSE,FALSE,NA,NA
"@TheRealMikeEpps yup, in yo hood.",FALSE,168,"TheRealMikeEpps",2013-06-06 18:45:21,FALSE,NA,"342713839890083840","38802447","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","kendricklamar",135,FALSE,FALSE,NA,NA
"@JustinTDEPough ha. Definitely Lil homie.",FALSE,87,"YoSoyPapiMoncho",2013-06-06 04:10:44,FALSE,"342493155230351360","342493735201959936","985343065","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","kendricklamar",30,FALSE,FALSE,NA,NA
"RT @OnlyHipHopFacts: Who's verse was your favorite on the U.O.E.N.O. remix ? @kendricklamar @ScHoolBoyQ @jayrock @abdashsoul ? (JAY ROCK!!)",FALSE,463,NA,2013-06-04 20:05:23,FALSE,NA,"342009205328330752",NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","kendricklamar",762,FALSE,FALSE,NA,NA
"good kid, m.A.A.d city tour. come thru. http://t.co/MPMLN6iupw",FALSE,496,NA,2013-06-02 03:49:56,FALSE,NA,"341038950254780416",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kendricklamar",711,FALSE,FALSE,NA,NA
"https://t.co/wfNmFEsVeH",FALSE,3385,NA,2013-06-01 05:12:55,FALSE,NA,"340697443899416576",NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","kendricklamar",3525,FALSE,FALSE,NA,NA
"@MeekMill lol was waiting on that response... Tryna find my #Level.",FALSE,412,"MeekMill",2013-06-01 04:52:36,FALSE,"340659075161395201","340692334142431232","20567939","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","kendricklamar",520,FALSE,FALSE,NA,NA
"Lincoln, Nebraska 2night. Tell me somethin good???",FALSE,760,NA,2013-05-28 22:23:55,FALSE,NA,"339507355492446209",NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","kendricklamar",651,FALSE,FALSE,NA,NA
"#GKMC Tour http://t.co/qsor1WxXCU http://t.co/pTa8vzdHcj",FALSE,260,NA,2013-05-17 22:36:48,FALSE,NA,"335524329867603968",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","kendricklamar",369,FALSE,FALSE,NA,NA
"good kid, m.A.A.d city tour. come thru. http://t.co/MPMLN6iupw",FALSE,602,NA,2013-05-17 01:09:40,FALSE,NA,"335200410312794112",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kendricklamar",816,FALSE,FALSE,NA,NA
"#BDKMV extended version … #oxymoron http://t.co/zYp6moZXpj",FALSE,820,NA,2013-05-13 19:22:59,FALSE,NA,"334026003334709248",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","kendricklamar",1333,FALSE,FALSE,NA,NA
"Respect thy Mother. Enjoy the day. Everyday.",FALSE,3372,NA,2013-05-12 20:06:41,FALSE,NA,"333674609981407232",NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","kendricklamar",9768,FALSE,FALSE,NA,NA
"Iowa proved me wrong. I'll Be back.",FALSE,2373,NA,2013-05-07 03:10:15,FALSE,NA,"331606878180212738",NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","kendricklamar",2273,FALSE,FALSE,NA,NA
"3rd grade ask Ms. Peters // The fuck is an IOWA // Bad outcome // 20yrs later// In IOWA // She won // Where Chance The Rapper doe?",FALSE,897,NA,2013-05-06 18:34:58,FALSE,NA,"331477204770881536",NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","kendricklamar",1122,FALSE,FALSE,NA,NA
"[NEW MERCH ALERT] Be sure to shop the only official #TDE Store NOW @ http://t.co/GpBl7L6wfU  #TDE #MERCH #GKMC",FALSE,185,NA,2013-04-30 19:57:46,FALSE,NA,"329323714258796546",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","kendricklamar",172,FALSE,FALSE,NA,NA
"http://t.co/yV91Kei7XV ........Tour.",FALSE,469,NA,2013-04-28 18:58:30,FALSE,NA,"328584024710844417",NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","kendricklamar",701,FALSE,FALSE,NA,NA
"SNL//NOW.",FALSE,1265,NA,2013-01-27 04:37:09,FALSE,NA,"295389961572728833",NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","kendricklamar",2580,FALSE,FALSE,NA,NA
