"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"E MOBB LIFE STYLE @djcamilo we stay litÌ†ΩÌ¥•. #EFFENVODKA https://t.co/XHQxn0maa9 https://t.co/bu3ikC9skd",FALSE,507,NA,2016-10-29 14:59:31,FALSE,NA,"792380347203907584",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","50cent",118,FALSE,FALSE,NA,NA
"The difference between me and the other guys is I make it happen. #EFFENVODKA https://t.co/ssH2e0Iatk https://t.co/rm7O9fieAD",FALSE,736,NA,2016-10-29 07:25:03,FALSE,NA,"792265979455741952",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","50cent",202,FALSE,FALSE,NA,NA
"Queens all day baby,I'm so hood, I can't help it, I'm so hood, I can't help it love me for‚Ä¶ https://t.co/ahQnP5trLG https://t.co/7zs1BPLdsb",FALSE,1198,NA,2016-10-29 03:07:22,FALSE,NA,"792201129190891524",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","50cent",300,FALSE,FALSE,NA,NA
"THE MINT . AZ it's going down Saturday night #EFFENVODKA https://t.co/NE0NSoCevX https://t.co/sxvn2nLWkr",FALSE,381,NA,2016-10-28 18:41:50,FALSE,NA,"792073910246338560",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","50cent",96,FALSE,FALSE,NA,NA
"This is gonna be LitÌ†ΩÌ¥• #EFFENVODKA https://t.co/ODc60t7bTK https://t.co/TSK48OeHED",FALSE,238,NA,2016-10-28 03:49:36,FALSE,NA,"791849371990097921",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","50cent",65,FALSE,FALSE,NA,NA
"VEGAS it's going down this SUNDAY night come thru have a good time #EFFENVODKA https://t.co/z79yqmTYPC https://t.co/Ohm2bON8Kx",FALSE,494,NA,2016-10-27 22:41:54,FALSE,NA,"791771934694445058",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","50cent",127,FALSE,FALSE,NA,NA
"VOTE. team @MeganRyte BIG RICH TOWN https://t.co/xEoB6pByro",FALSE,197,NA,2016-10-27 18:04:17,FALSE,NA,"791702071271682048",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","50cent",60,FALSE,FALSE,NA,NA
"I'm so New York, Ì†ΩÌ∏Ü and everybody know it. #EFFENVODKA https://t.co/DpvSWPzDv4 https://t.co/c9WDuJ3wW7",FALSE,830,NA,2016-10-26 16:25:53,FALSE,NA,"791314919375462400",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","50cent",302,FALSE,FALSE,NA,NA
"You a grown man now boy, what you gonna tell me you cross me because mommy said so? Fuck d‚Ä¶ https://t.co/jau4ryPl54 https://t.co/KAXjru5EjG",FALSE,525,NA,2016-10-25 23:06:42,FALSE,NA,"791053400607694848",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","50cent",133,FALSE,FALSE,NA,NA
"NOW!!!!!
Fall Back, You ain't really wit the shit no way. LMAO #EFFENVODKA https://t.co/ioLW9oq9dt https://t.co/BFkMzNXd65",FALSE,497,NA,2016-10-25 21:36:43,FALSE,NA,"791030756286033920",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","50cent",248,FALSE,FALSE,NA,NA
