"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Bevel Up! https://t.co/XCq0KhBllc",FALSE,148,NA,2016-11-22 05:13:21,FALSE,NA,"800930144072433664",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Nas",40,FALSE,FALSE,NA,NA
"Kneeling Santa Christmas sweater now available on https://t.co/Ot81wq4VmB.
A portion of proceeds will… https://t.co/F5NK2mUJYw",FALSE,121,NA,2016-11-22 01:43:23,FALSE,NA,"800877302766862341",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Nas",48,FALSE,FALSE,NA,NA
"#Repost @revolttv
・・・
@nas is half-man, half-amazing. On Thanksgiving at 10pm EST, join us in… https://t.co/YsypegKOZO",FALSE,149,NA,2016-11-21 20:29:35,FALSE,NA,"800798334818680832",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Nas",69,FALSE,FALSE,NA,NA
"Salute to Phife ! 
Q U E E N S https://t.co/K7gu2DHd8D",FALSE,506,NA,2016-11-19 23:55:39,FALSE,NA,"800125417004802048",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Nas",226,FALSE,FALSE,NA,NA
"#NYmade . Shout out to the legendary @Nike ! https://t.co/U3Yo4DTITX",FALSE,177,NA,2016-11-18 01:18:26,FALSE,NA,"799421473098067969",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Nas",65,FALSE,FALSE,NA,NA
"Don't miss #BlackAmericaPBS with @HenryLouisGates tonight at 8/7c on @PBS. https://t.co/aWDiVnk0Ji",FALSE,216,NA,2016-11-15 21:23:19,FALSE,NA,"798637527401799682",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Nas",128,FALSE,FALSE,NA,NA
"#Repost rollingstone
・・・
Beastie Boys released their debut album ‘Licensed to Ill’ 30 years ago… https://t.co/o47bugHGIM",FALSE,287,NA,2016-11-15 17:18:06,FALSE,NA,"798575816368005120",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Nas",119,FALSE,FALSE,NA,NA
"Exactly https://t.co/II6nQzyLjc",FALSE,271,NA,2016-11-14 00:42:50,FALSE,NA,"797962961948123138",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Nas",131,FALSE,FALSE,NA,NA
"Just posted a photo https://t.co/P8tKQB4iyv",FALSE,105,NA,2016-11-13 11:14:54,FALSE,NA,"797759638229946368",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Nas",18,FALSE,FALSE,NA,NA
"Just posted a photo https://t.co/a7EeIVetx3",FALSE,85,NA,2016-11-13 11:13:24,FALSE,NA,"797759261967257600",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Nas",18,FALSE,FALSE,NA,NA
